date,model,start_configuration,complete_configuration,finance_calculator_visits,test_drives_submitted,finance_calc_leads_submitted,request_a_quote_form_submitted,showrooms_visits,visits,natural_search_visits,paid_search_visits,paid_social_visits,email_visits,direct_visits,bounces,return_visitors,unique_visitors,quality_arrivals
"Nov 2, 2023",Model_C,750,205,88,5,1,0,1460,1998,1196,411,0,77,177,83,717,1820,753
"Nov 27, 2023",Model_D,591,202,230,2,0,2,2309,2881,835,455,0,25,218,496,872,2730,595
"Oct 25, 2023",Model_A,1616,582,146,3,0,10,2619,3590,2076,945,0,32,343,369,1230,3300,1627
"Aug 16, 2023",Model_C,921,255,104,3,0,6,1373,1917,1109,523,0,82,167,85,740,1733,927
"Oct 14, 2023",Model_A,1518,583,164,4,0,6,2506,3425,1829,855,0,24,369,325,1052,3136,1529
"Oct 25, 2023",Model_F,305,100,65,7,0,0,993,1298,834,341,0,8,196,28,495,1189,307
"May 5, 2023",Model_B,725,238,172,3,2,6,669,1216,557,426,0,73,124,12,423,1101,735
"Sep 5, 2023",Model_B,1051,374,182,2,3,10,848,1657,683,546,0,147,192,6,623,1481,1065
"Aug 13, 2023",Model_F,329,150,138,4,0,2,1416,1735,759,499,0,16,303,28,520,1610,336
"Aug 19, 2023",Model_B,1071,394,202,3,0,8,942,1672,710,637,0,77,207,14,583,1477,1083
"Sep 9, 2023",Model_B,1129,398,167,1,0,6,978,1788,678,775,0,52,224,7,611,1609,1137
"Sep 14, 2023",Model_C,902,291,120,5,2,18,1463,2106,1130,606,0,74,211,68,791,1903,913
"Aug 30, 2023",Model_A,1428,537,737,5,2,12,2847,4252,1908,1555,0,51,388,392,1313,3915,1455
"Sep 8, 2023",Model_B,989,360,159,4,1,6,792,1652,741,526,0,93,203,9,627,1457,1003
"Sep 20, 2023",Model_B,1143,447,213,1,0,10,1078,1984,891,635,0,78,262,8,754,1794,1152
"Oct 3, 2023",Model_B,972,386,177,2,1,8,764,1590,817,452,0,63,193,4,614,1415,986
"Nov 1, 2023",Model_E,218,60,32,1,0,0,285,583,321,163,0,11,71,4,227,547,218
"Nov 15, 2023",Model_B,697,237,191,2,1,6,634,1275,544,428,0,48,135,11,456,1173,706
"Dec 7, 2023",Model_C,457,129,64,1,2,6,971,1339,767,367,0,44,136,69,502,1247,464
"Dec 10, 2023",Model_B,602,216,96,1,0,2,532,999,452,362,0,22,142,2,331,904,604
"Nov 24, 2023",Model_A,1437,513,1099,2,4,6,2363,4015,1639,996,0,467,497,313,1358,3711,1462
"Nov 29, 2023",Model_B,536,161,325,1,1,2,514,1134,482,296,0,23,190,10,383,1073,550
"Nov 28, 2023",Model_D,568,181,211,3,1,2,2313,2902,818,412,0,41,208,505,924,2736,572
"Aug 21, 2023",Model_E,378,130,120,6,0,2,404,1164,519,319,0,103,114,6,438,1104,379
"Sep 3, 2023",Model_E,345,124,53,2,0,0,329,900,392,317,0,9,109,1,313,837,346
"Sep 19, 2023",Model_A,1594,594,177,2,0,10,2633,3605,1684,1317,0,180,322,344,1206,3347,1604
"Sep 23, 2023",Model_D,693,240,86,1,0,2,1400,1865,1225,94,0,54,231,121,671,1696,696
"Oct 19, 2023",Model_E,284,92,29,0,0,0,329,766,424,231,0,6,84,0,316,722,285
"Nov 13, 2023",Model_C,1045,331,576,4,2,15,2477,3377,1304,551,0,53,487,60,1066,3185,1055
"Nov 22, 2023",Model_A,1382,519,1043,2,5,10,2375,3912,1553,1071,0,119,584,284,1288,3653,1417
"Oct 26, 2023",Model_A,1530,495,148,6,0,4,2618,3547,2039,976,0,19,358,347,1191,3249,1540
"Sep 1, 2023",Model_B,1134,367,340,2,4,6,928,1882,649,742,0,121,279,11,682,1694,1153
"Sep 7, 2023",Model_D,613,113,131,2,1,8,1667,2361,1168,489,0,94,229,139,926,2197,616
"Aug 11, 2023",Model_B,1176,407,157,1,1,8,913,1658,726,619,0,86,196,4,604,1478,1184
"Aug 17, 2023",Model_E,376,143,38,3,0,0,288,963,464,258,0,16,89,1,370,904,378
"Sep 1, 2023",Model_D,1073,415,1109,5,2,6,2877,4418,1391,800,0,1079,514,332,1599,3984,1091
"Nov 29, 2023",Model_E,212,57,72,2,0,0,287,655,319,190,0,2,69,1,249,623,215
"Nov 11, 2023",Model_D,552,197,66,1,0,0,1704,2105,818,491,0,40,129,296,720,1957,553
"Dec 16, 2023",Model_C,375,118,59,2,0,2,896,1146,704,306,0,23,106,64,357,1081,377
"Oct 31, 2023",Model_C,829,212,85,2,0,4,1343,1889,1398,156,0,66,165,85,680,1698,831
"Nov 12, 2023",Model_B,798,303,133,2,0,10,668,1224,552,464,0,43,138,4,426,1121,801
"Dec 20, 2023",Model_A,1195,395,98,2,0,2,2141,2833,1448,782,0,29,343,314,891,2635,1202
"Oct 5, 2023",Model_D,762,281,113,2,0,2,2329,2804,1027,442,0,30,216,373,827,2641,765
"May 12, 2023",Model_F,381,109,88,6,0,4,1289,1791,1077,309,0,37,198,197,608,1659,383
"May 30, 2023",Model_A,1494,470,163,2,1,4,2229,3028,2098,568,0,10,279,346,999,2814,1502
"Jun 22, 2023",Model_A,1197,312,184,1,0,4,2435,2983,1790,879,0,11,256,288,992,2769,1210
"Aug 27, 2023",Model_D,913,366,772,7,0,6,1726,2969,1375,658,0,114,283,126,1076,2663,924
"Dec 19, 2023",Model_D,498,177,57,2,1,0,2237,2563,775,348,0,39,141,570,712,2454,502
"Nov 26, 2023",Model_C,529,172,464,3,3,7,1147,1765,806,627,0,65,165,70,624,1598,543
"Dec 2, 2023",Model_E,176,60,24,0,0,0,209,459,207,156,0,8,55,1,164,439,176
"Dec 6, 2023",Model_C,529,148,84,3,1,6,1043,1394,824,352,0,33,126,59,504,1286,533
"Dec 4, 2023",Model_C,549,156,84,2,0,2,1061,1445,855,351,0,34,131,79,520,1350,556
"Dec 7, 2023",Model_B,619,239,84,1,1,4,516,966,443,327,0,38,130,2,353,875,627
"Dec 6, 2023",Model_D,560,185,76,6,0,4,2198,2637,801,393,0,55,179,462,779,2484,562
"Sep 27, 2023",Model_C,834,274,89,1,0,2,1459,1965,1548,87,0,60,178,103,791,1804,838
"Oct 3, 2023",Model_D,754,257,134,1,2,0,2292,2797,1064,408,0,36,206,327,908,2639,757
"Oct 6, 2023",Model_A,1617,549,136,5,0,6,2285,3335,2065,775,0,37,391,259,1138,3012,1623
"Aug 23, 2023",Model_E,303,113,87,9,1,4,399,1053,422,337,0,16,122,1,402,1003,307
"Sep 10, 2023",Model_B,1202,464,200,1,1,18,971,1827,755,718,0,55,236,6,639,1597,1211
"Oct 18, 2023",Model_B,971,357,153,4,0,8,799,1567,720,537,0,71,189,12,548,1409,984
"Sep 11, 2023",Model_F,396,142,169,8,1,2,1721,2073,928,452,0,32,451,29,665,1917,402
"Oct 12, 2023",Model_D,762,249,104,2,1,2,2034,2549,1033,443,0,42,164,303,816,2367,764
"Sep 20, 2023",Model_E,398,155,60,8,0,4,527,1145,624,324,0,18,114,3,438,1081,400
"Oct 3, 2023",Model_F,339,139,98,5,0,2,1008,1329,870,273,0,19,231,36,536,1205,342
"May 19, 2023",Model_E,347,114,34,0,0,5,91,567,291,108,0,5,69,1,231,541,350
"May 16, 2023",Model_D,1161,391,258,6,1,16,2587,3349,1446,792,0,178,287,256,1163,3017,1165
"Jun 8, 2023",Model_F,286,87,88,4,0,5,1047,1350,782,318,0,23,103,164,497,1223,292
"Jul 8, 2023",Model_F,314,72,216,2,1,2,1589,1846,744,759,0,25,177,154,598,1697,318
"Jul 9, 2023",Model_A,1411,485,188,2,0,12,2214,2927,1711,908,0,7,292,266,856,2725,1426
"Jul 18, 2023",Model_A,1646,605,233,5,0,31,2494,3457,1846,1261,0,26,346,301,1122,3162,1661
"Nov 10, 2023",Model_A,1457,520,118,1,0,10,2405,3254,1809,901,0,34,317,312,1084,2993,1468
"Sep 29, 2023",Model_E,330,119,32,4,0,0,391,789,479,155,0,7,74,2,329,738,332
"Nov 10, 2023",Model_E,218,69,30,5,0,0,313,656,378,186,0,7,65,2,270,612,220
"Nov 4, 2023",Model_F,208,60,87,1,0,0,959,1231,631,410,0,9,228,28,380,1143,208
"May 25, 2023",Model_A,1549,439,157,1,1,6,2105,2947,1871,719,0,16,267,365,964,2705,1565
"Jul 5, 2023",Model_A,1584,521,206,7,0,10,2332,3212,1910,959,0,19,290,311,1076,2986,1599
"Jun 24, 2023",Model_D,763,305,121,6,1,2,1707,2181,1060,669,0,102,216,348,799,2021,768
"Jul 4, 2023",Model_A,1757,486,193,6,0,14,2414,3301,1871,1035,0,25,333,260,1090,3034,1771
"Jul 19, 2023",Model_E,532,213,72,2,0,6,480,1213,646,394,0,12,140,6,462,1129,534
"Jun 25, 2023",Model_A,1369,491,170,3,1,10,2153,2890,1646,937,0,17,259,251,898,2692,1379
"Oct 13, 2023",Model_C,819,278,103,4,0,0,1361,1901,1093,500,0,35,181,77,731,1706,826
"Nov 26, 2023",Model_E,175,45,41,1,0,0,267,503,224,202,0,3,59,3,165,476,175
"Jul 15, 2023",Model_B,1051,301,167,2,1,10,852,1556,690,573,0,53,212,6,560,1393,1063
"Jun 17, 2023",Model_E,271,123,30,0,0,4,95,595,313,176,0,4,77,2,251,548,273
"Jun 21, 2023",Model_F,226,55,94,7,0,8,1516,1748,817,393,0,11,163,170,595,1607,229
"Jul 25, 2023",Model_B,1080,320,180,3,1,12,907,1638,782,559,0,79,163,9,615,1475,1093
"Aug 15, 2023",Model_D,857,290,107,5,0,8,1449,2063,1145,506,0,110,210,115,791,1865,864
"Nov 6, 2023",Model_F,252,73,58,3,0,0,985,1255,700,377,0,14,205,27,420,1164,253
"Nov 2, 2023",Model_D,617,211,87,5,1,4,1689,2133,1022,445,0,48,145,238,727,1964,620
"Dec 10, 2023",Model_E,232,74,23,2,0,0,361,639,311,240,0,5,67,4,213,598,232
"Oct 23, 2023",Model_C,829,242,110,3,0,7,1508,2057,1236,501,0,56,184,85,772,1871,833
"Oct 29, 2023",Model_B,723,260,121,2,0,6,661,1214,538,453,0,50,159,4,439,1099,733
"Dec 23, 2023",Model_B,480,161,79,1,0,12,409,828,416,285,0,20,97,2,274,768,487
"Dec 31, 2023",Model_E,7,3,1,0,0,0,10,20,8,8,0,0,4,0,7,20,7
"Jul 29, 2023",Model_F,372,97,178,2,0,2,1720,2010,874,658,0,15,201,207,609,1881,374
"Aug 8, 2023",Model_F,380,132,137,2,0,2,1534,1860,915,511,0,22,166,183,654,1703,382
"Nov 22, 2023",Model_F,154,47,72,8,0,2,744,961,498,292,0,37,90,68,350,897,155
"Dec 2, 2023",Model_C,423,148,89,0,0,4,973,1312,727,345,0,36,131,57,434,1247,424
"Oct 20, 2023",Model_A,1702,618,168,2,1,10,2637,3714,2088,976,0,36,379,359,1232,3435,1711
"Oct 28, 2023",Model_C,743,206,97,4,0,2,1505,1983,1050,558,0,162,170,111,652,1816,747
"Sep 27, 2023",Model_E,337,121,33,9,0,0,393,838,634,37,0,5,85,1,353,789,339
"Oct 4, 2023",Model_F,329,108,104,5,0,2,1027,1358,842,370,0,17,205,39,505,1258,330
"Oct 14, 2023",Model_D,847,297,81,2,0,0,2616,3147,932,526,0,50,187,421,927,2936,851
"Sep 15, 2023",Model_B,1065,391,211,2,0,10,1026,1932,800,592,0,218,221,14,706,1759,1075
"Sep 1, 2023",Model_E,421,153,63,3,1,6,370,1084,494,356,0,29,132,1,459,1012,423
"Oct 1, 2023",Model_E,19,2,38,0,0,0,294,334,193,88,0,1,25,1,120,326,19
"Sep 14, 2023",Model_B,1134,378,203,0,3,14,1048,1889,745,727,0,106,221,4,738,1723,1149
"Sep 26, 2023",Model_B,1051,384,131,1,0,12,797,1587,1077,122,0,75,196,4,601,1412,1060
"Oct 10, 2023",Model_E,285,88,31,5,0,4,379,781,405,244,0,8,93,3,334,730,286
"Nov 3, 2023",Model_D,591,192,82,1,0,4,1748,2171,876,489,0,30,150,283,786,2026,593
"Nov 8, 2023",Model_C,820,257,79,3,0,2,1494,1990,1120,541,0,107,148,100,764,1804,823
"Nov 17, 2023",Model_F,196,64,131,3,0,2,752,1087,615,262,0,63,99,88,395,1018,198
"Jul 16, 2023",Model_E,506,196,48,5,1,0,422,1210,509,454,0,11,125,5,421,1151,509
"Jul 14, 2023",Model_A,1573,529,180,3,0,4,2499,3364,1716,1343,0,18,302,320,1082,3121,1587
"Aug 1, 2023",Model_B,1100,313,195,1,2,10,922,1655,759,594,0,62,201,7,611,1517,1115
"Aug 4, 2023",Model_C,961,262,134,2,0,7,1104,1713,806,629,0,74,166,33,639,1559,967
"Jul 29, 2023",Model_C,869,226,140,0,0,6,866,1422,660,531,0,50,159,9,511,1276,872
"Aug 24, 2023",Model_B,809,326,467,2,3,11,995,2059,877,698,0,122,227,10,705,1834,819
"Aug 25, 2023",Model_F,271,114,201,4,0,2,1440,1887,790,395,0,270,274,32,615,1736,275
"Aug 10, 2023",Model_F,328,115,149,6,0,4,1351,1687,853,449,0,19,129,165,584,1559,331
"Aug 1, 2023",Model_D,868,289,146,8,1,13,1565,2214,1149,636,0,91,207,93,857,1985,874
"Aug 7, 2023",Model_C,1005,271,127,1,3,4,1437,2048,1007,742,0,76,194,74,762,1839,1020
"Aug 24, 2023",Model_D,830,360,597,7,1,7,2029,3075,1423,551,0,223,297,149,1207,2779,841
"Aug 25, 2023",Model_E,973,431,218,8,0,4,2587,3948,465,350,0,2903,122,17,1097,3798,988
"Aug 28, 2023",Model_B,1159,445,297,2,2,10,889,1831,750,685,0,79,214,11,634,1636,1171
"Aug 31, 2023",Model_C,986,352,232,3,3,10,1697,2462,1157,771,0,200,228,109,874,2254,994
"Sep 18, 2023",Model_C,923,289,117,5,0,4,1573,2258,1283,640,0,81,185,81,846,2021,930
"Jul 29, 2023",Model_B,1082,325,168,2,0,11,885,1592,728,565,0,51,202,11,554,1390,1088
"Aug 23, 2023",Model_C,581,227,289,7,0,12,1583,2302,1206,549,0,103,308,89,810,2127,585
"Sep 13, 2023",Model_B,1070,418,181,4,0,2,956,1753,750,641,0,75,219,7,612,1575,1080
"Sep 17, 2023",Model_B,1248,467,249,3,0,6,1122,2101,933,654,0,94,304,8,706,1872,1261
"Oct 4, 2023",Model_D,737,266,102,2,1,2,2336,2851,1036,466,0,29,193,329,873,2674,741
"Sep 24, 2023",Model_D,731,283,85,6,1,2,1428,1876,1300,102,0,39,206,114,701,1727,736
"Dec 29, 2023",Model_A,1275,425,111,3,1,12,2301,3056,1709,670,0,22,351,364,922,2818,1286
"Dec 18, 2023",Model_C,459,147,72,1,1,2,994,1339,822,310,0,37,133,60,483,1239,461
"Aug 17, 2023",Model_A,1718,564,155,3,0,10,2658,3615,1793,1401,0,39,331,355,1173,3312,1738
"Aug 26, 2023",Model_C,719,251,181,4,0,4,1442,2019,929,749,0,53,199,66,711,1856,724
"Oct 9, 2023",Model_A,1755,619,166,3,0,10,2683,3816,2259,842,0,27,407,287,1295,3502,1774
"Oct 1, 2023",Model_C,745,243,63,4,0,4,1435,1889,1271,352,0,29,191,75,633,1749,748
"Oct 31, 2023",Model_A,1447,450,127,5,0,4,2151,3045,2268,301,0,27,337,262,1057,2755,1458
"Sep 16, 2023",Model_E,349,124,67,1,0,4,449,983,464,300,0,38,96,0,336,927,351
"Sep 12, 2023",Model_C,912,319,125,2,1,6,1476,2112,1161,596,0,58,221,64,784,1919,917
"Oct 17, 2023",Model_B,907,321,158,0,0,6,791,1485,672,513,0,57,178,7,562,1329,910
"Sep 29, 2023",Model_B,796,290,105,1,0,4,699,1337,902,191,0,47,144,8,548,1198,808
"Oct 29, 2023",Model_D,570,202,83,1,0,4,1805,2251,818,634,0,38,170,264,795,2096,574
"Oct 25, 2023",Model_B,747,264,148,1,0,8,721,1334,661,412,0,42,177,3,490,1192,755
"Nov 7, 2023",Model_D,599,222,85,1,0,6,1757,2186,899,491,0,74,155,282,788,2031,600
"Oct 8, 2023",Model_C,644,225,105,5,0,4,1247,1661,1004,472,0,26,147,76,547,1530,647
"Oct 26, 2023",Model_F,238,66,64,2,0,2,932,1194,741,331,0,3,214,26,404,1122,239
"Nov 1, 2023",Model_A,1468,469,139,3,1,6,2259,3117,1849,845,0,40,325,258,1063,2861,1483
"Oct 14, 2023",Model_C,689,212,89,4,0,8,1315,1801,1036,467,0,36,184,75,601,1644,692
"Oct 15, 2023",Model_C,809,266,137,3,0,6,1489,2017,1179,543,0,33,172,91,617,1864,814
"Sep 28, 2023",Model_A,1465,518,132,2,0,9,2497,3372,2279,622,0,39,306,363,1143,3091,1473
"Oct 7, 2023",Model_C,682,225,83,1,0,2,1281,1716,989,492,0,41,173,80,572,1580,685
"Dec 22, 2023",Model_A,1041,343,99,1,0,6,2018,2643,1318,735,0,22,299,367,808,2428,1051
"Dec 20, 2023",Model_C,517,166,64,2,0,0,1135,1468,878,386,0,35,131,75,522,1335,520
"Nov 18, 2023",Model_E,201,50,80,2,0,0,282,645,295,233,0,8,69,3,237,610,202
"Dec 11, 2023",Model_E,241,62,23,3,0,0,334,632,329,206,0,8,65,3,259,595,242
"Dec 1, 2023",Model_E,184,54,20,2,0,2,211,457,270,93,0,5,47,1,188,425,185
"Dec 7, 2023",Model_F,181,52,42,0,0,2,716,894,470,274,0,10,94,68,319,842,182
"Dec 27, 2023",Model_C,493,143,83,3,0,6,1108,1452,849,375,0,23,164,61,443,1369,497
"Dec 19, 2023",Model_C,519,155,71,0,0,5,1078,1418,848,347,0,45,140,68,496,1312,522
"Dec 3, 2023",Model_B,563,208,122,3,0,8,486,916,467,278,0,18,120,3,298,847,568
"Dec 26, 2023",Model_B,512,182,90,1,1,6,497,861,409,305,0,12,128,0,242,804,518
"Dec 13, 2023",Model_B,665,196,98,4,0,2,578,1074,476,330,0,120,120,4,372,970,671
"Oct 21, 2023",Model_A,1489,544,160,2,1,8,2574,3571,1995,936,0,31,392,367,1124,3273,1500
"Oct 23, 2023",Model_D,673,199,94,7,1,8,1890,2393,1011,517,0,62,173,277,864,2212,678
"Dec 25, 2023",Model_D,287,82,30,3,0,0,2317,2537,428,214,0,5,100,664,552,2451,288
"Dec 26, 2023",Model_E,120,38,18,4,0,0,239,443,208,185,0,1,44,0,153,421,121
"Nov 11, 2023",Model_E,191,64,30,0,0,2,262,535,269,191,0,3,47,0,203,503,192
"Oct 22, 2023",Model_E,249,84,38,1,0,0,360,750,375,272,0,2,79,2,236,717,251
"Oct 8, 2023",Model_A,1338,501,142,2,0,10,2110,2998,1803,836,0,13,326,270,926,2749,1354
"Oct 11, 2023",Model_D,774,282,73,5,0,8,2077,2558,998,443,0,29,183,320,782,2386,778
"Nov 13, 2023",Model_E,209,66,52,2,0,2,286,647,340,195,0,8,62,1,269,611,210
"Oct 31, 2023",Model_E,211,51,34,4,0,0,317,618,353,176,0,3,67,5,269,575,211
"Nov 12, 2023",Model_C,617,189,98,2,0,2,1335,1767,1002,514,0,26,165,76,579,1642,624
"Nov 15, 2023",Model_D,473,159,176,2,0,4,1623,2096,791,459,0,33,165,282,761,1976,474
"Dec 8, 2023",Model_A,1243,412,108,3,0,9,2153,2834,1462,802,0,18,323,307,944,2651,1252
"Dec 13, 2023",Model_E,214,62,27,3,0,0,282,626,284,188,0,54,72,3,252,580,214
"Dec 27, 2023",Model_A,1327,420,123,1,0,6,2324,3045,1611,745,0,17,348,356,871,2845,1338
"Nov 14, 2023",Model_D,508,180,184,5,0,4,1747,2267,853,415,0,47,185,304,769,2113,511
"Oct 5, 2023",Model_A,1635,581,143,4,1,8,2394,3429,2266,694,0,39,361,303,1194,3119,1641
"Sep 21, 2023",Model_B,1023,380,143,2,3,16,895,1676,1013,247,0,72,253,12,632,1514,1028
"Oct 14, 2023",Model_E,271,107,38,3,0,0,351,716,323,248,0,6,105,0,257,684,272
"Oct 13, 2023",Model_E,270,92,32,1,0,0,359,715,378,222,0,5,96,3,294,670,271
"Oct 17, 2023",Model_A,1738,616,180,8,0,8,2737,3813,2111,1017,0,47,390,334,1311,3508,1751
"Oct 17, 2023",Model_E,295,95,34,4,0,0,423,849,458,244,0,11,88,2,330,801,296
"Dec 2, 2023",Model_D,490,155,51,0,0,0,2213,2547,677,394,0,36,158,529,731,2413,490
"Nov 8, 2023",Model_A,1586,531,125,3,0,2,2586,3527,1920,981,0,103,352,325,1217,3222,1597
"Dec 18, 2023",Model_E,208,63,31,4,0,0,299,626,312,216,0,11,57,3,236,581,210
"Dec 8, 2023",Model_B,606,204,82,0,0,2,513,997,461,363,0,33,136,7,338,893,614
"Oct 5, 2023",Model_B,911,326,149,0,1,6,706,1408,738,434,0,40,153,4,568,1253,917
"Sep 25, 2023",Model_B,1009,373,154,4,1,10,824,1625,1105,111,0,89,203,6,625,1448,1019
"Sep 20, 2023",Model_C,1217,403,127,6,1,4,2205,2993,1782,790,0,73,269,121,1109,2742,1222
"Oct 7, 2023",Model_E,271,95,38,1,0,0,391,764,369,262,0,9,102,0,270,715,271
"Dec 29, 2023",Model_E,218,64,20,6,0,0,320,632,325,227,0,6,57,4,232,594,219
"Nov 4, 2023",Model_C,703,232,76,0,0,2,1375,1804,1043,477,0,27,172,78,614,1667,707
"Nov 15, 2023",Model_C,960,335,497,3,2,34,2492,3323,1217,638,0,71,511,91,1027,3079,967
"Dec 8, 2023",Model_D,460,174,59,1,0,4,2071,2400,732,411,0,30,120,451,746,2279,462
"Nov 23, 2023",Model_D,598,226,321,4,0,2,2354,2966,787,497,0,191,202,454,1016,2819,598
"Nov 4, 2023",Model_A,1378,531,126,2,0,4,2384,3248,1764,946,0,20,342,291,1053,2984,1391
"Dec 9, 2023",Model_D,543,191,56,4,0,2,2256,2643,717,460,0,44,190,485,749,2493,549
"Dec 25, 2023",Model_B,418,146,31,1,0,4,338,658,315,215,0,8,111,0,198,595,423
"Dec 22, 2023",Model_C,449,106,57,2,0,0,947,1218,707,330,0,35,123,59,401,1123,453
"Nov 17, 2023",Model_B,669,254,523,2,0,11,619,1593,570,435,0,199,239,7,529,1487,680
"Nov 2, 2023",Model_E,238,66,31,2,0,0,331,657,352,208,0,7,69,3,258,611,240
"Oct 15, 2023",Model_A,1506,547,163,6,2,12,2523,3506,1878,858,0,10,382,300,1054,3227,1517
"Dec 5, 2023",Model_D,602,211,77,5,1,2,2159,2580,838,373,0,55,143,440,773,2422,607
"Dec 3, 2023",Model_F,118,34,50,1,0,2,629,798,397,244,0,7,90,61,210,761,119
"Dec 19, 2023",Model_A,1317,420,94,1,0,0,2249,3010,1620,780,0,42,302,355,948,2805,1327
"Oct 24, 2023",Model_C,830,288,89,1,0,0,1595,2071,1207,513,0,53,194,91,800,1888,833
"Nov 16, 2023",Model_D,593,199,341,1,0,4,1915,2588,890,482,0,302,209,330,852,2424,596
"Nov 12, 2023",Model_A,1488,549,144,0,1,4,2316,3178,1645,998,0,19,343,257,1005,2911,1497
"Dec 15, 2023",Model_C,448,125,61,2,0,6,924,1222,697,331,0,50,118,72,432,1127,452
"Dec 4, 2023",Model_F,178,65,57,1,0,4,751,942,530,236,0,10,110,60,328,906,178
"Dec 12, 2023",Model_D,396,62,62,3,0,2,2205,2549,795,353,0,72,157,485,717,2427,398
"Dec 12, 2023",Model_C,403,32,69,1,1,4,1071,1369,760,380,0,85,121,60,451,1302,406
"Dec 20, 2023",Model_B,633,243,103,2,2,4,594,1076,549,321,0,36,138,0,406,988,640
"Dec 16, 2023",Model_A,1103,378,109,2,0,6,2001,2672,1321,791,0,16,297,330,797,2468,1114
"Dec 21, 2023",Model_B,575,191,98,0,0,2,500,969,439,308,0,47,135,3,354,883,577
"Dec 4, 2023",Model_E,204,68,18,4,0,2,272,587,288,127,0,5,80,3,215,558,205
"Dec 6, 2023",Model_F,170,55,62,1,0,2,700,889,478,251,0,8,99,68,323,831,171
"Dec 15, 2023",Model_B,552,181,70,1,0,2,480,922,487,262,0,37,107,3,337,848,558
"Nov 6, 2023",Model_A,1620,511,152,7,0,8,2493,3517,1918,977,0,31,355,323,1145,3245,1633
"Dec 9, 2023",Model_A,1178,379,110,0,0,9,2069,2747,1344,818,0,24,332,332,835,2535,1182
"Oct 21, 2023",Model_E,246,95,21,4,0,0,371,746,365,282,0,5,75,1,292,709,248
"Nov 17, 2023",Model_D,542,185,454,0,1,2,1864,2633,890,514,0,274,231,351,919,2474,550
"Nov 25, 2023",Model_E,181,59,39,1,0,4,236,487,220,188,0,4,52,1,175,459,182
"Nov 25, 2023",Model_C,584,193,452,0,3,14,1148,1849,768,623,0,126,200,69,685,1641,600
"Nov 30, 2023",Model_B,547,182,167,0,0,2,499,971,474,231,0,17,172,2,337,913,553
"Nov 14, 2023",Model_B,751,261,202,0,0,2,686,1355,606,408,0,47,176,6,470,1221,756
"Dec 13, 2023",Model_C,452,107,78,1,0,6,1161,1465,675,342,0,296,133,77,481,1378,453
"Dec 5, 2023",Model_C,537,152,90,4,0,2,1102,1499,845,381,0,53,137,56,520,1391,539
"Dec 12, 2023",Model_F,172,16,44,4,0,2,738,970,559,269,0,32,80,85,356,907,175
"Dec 29, 2023",Model_F,170,57,37,3,0,0,824,1016,498,389,0,4,98,64,275,961,171
"Oct 14, 2023",Model_F,217,86,86,0,0,5,900,1144,625,349,0,14,223,28,325,1080,217
"Nov 17, 2023",Model_E,205,60,121,2,1,0,313,699,313,210,0,44,88,3,281,648,206
"Dec 18, 2023",Model_A,1290,425,119,3,1,10,2147,2890,1539,813,0,17,291,297,919,2676,1300
"Nov 22, 2023",Model_C,663,214,1149,5,5,6,1493,2868,1014,670,0,157,457,94,1037,2659,690
"Dec 11, 2023",Model_F,176,36,36,1,0,0,622,808,484,184,0,7,87,79,290,758,176
"Nov 30, 2023",Model_F,122,48,51,5,0,0,648,804,567,105,0,2,62,67,327,766,122
"Nov 27, 2023",Model_E,205,48,68,3,0,0,317,660,289,225,0,13,79,1,253,634,205
"Nov 17, 2023",Model_C,1049,358,2508,5,23,20,2843,5488,1259,755,0,1780,895,158,1823,5053,1111
"Dec 26, 2023",Model_C,311,97,61,1,1,2,854,1051,578,308,0,11,117,56,287,1017,314
"Dec 29, 2023",Model_C,549,143,86,3,0,8,1246,1617,995,385,0,23,183,69,492,1506,553
"Dec 14, 2023",Model_B,572,205,96,1,1,2,454,929,448,280,0,47,120,5,349,851,578
"Dec 9, 2023",Model_F,135,40,36,3,0,0,569,748,414,231,0,1,61,64,227,701,135
"Dec 10, 2023",Model_C,410,126,79,2,0,0,972,1251,678,417,0,13,125,49,414,1188,413
"Nov 29, 2023",Model_F,157,53,74,3,0,0,675,872,441,260,0,6,84,69,282,824,157
"Dec 5, 2023",Model_F,141,56,57,2,0,0,697,870,486,208,0,14,102,71,322,832,142
"Sep 27, 2023",Model_A,1419,504,158,2,0,8,2304,3228,2486,228,0,50,282,310,1118,2987,1430
"Sep 30, 2023",Model_D,910,298,98,2,1,6,2736,3214,1194,291,0,61,228,389,955,3009,914
"Oct 19, 2023",Model_B,875,335,135,2,3,0,751,1466,704,506,0,58,163,3,544,1295,892
"Oct 30, 2023",Model_B,701,255,114,1,0,4,663,1223,720,267,0,62,143,3,477,1094,705
"Dec 21, 2023",Model_E,213,63,23,0,0,0,277,559,271,197,0,7,61,1,229,521,214
"Dec 30, 2023",Model_E,170,59,22,2,0,0,303,581,281,216,0,1,70,2,202,559,171
"Dec 15, 2023",Model_E,196,46,27,5,0,0,271,567,283,182,0,11,70,2,217,525,197
"Dec 24, 2023",Model_C,313,88,40,0,0,0,758,928,488,316,0,9,91,57,298,875,316
"Nov 24, 2023",Model_C,701,223,1166,2,8,2,1416,2810,959,571,0,526,351,97,1024,2615,730
"Oct 11, 2023",Model_B,887,338,125,1,0,9,782,1458,736,461,0,49,164,8,546,1320,896
"Nov 24, 2023",Model_B,615,224,275,1,0,2,524,1187,488,364,0,77,171,3,432,1095,621
