date,Useable Date,model,start_configuration,complete_configuration,finance_calculator_visits,test_drives_submitted,finance_calc_leads_submitted,request_a_quote_form_submitted,car_model_visits,visits,natural_search_visits,paid_search_visits,paid_social_visits,email_visits,direct_visits,bounces,return_visitors,unique_visitors,Engine Type
"Oct 14, 2024",2024-10-14,Model_C,1683,618,186,31,0,3,2820,3807,1313,1279,764,82,502,58,1431,3427,ICE
"Oct 18, 2024",2024-10-18,Model_C,522,113,196,10,0,6,2964,3147,1232,1091,585,92,671,12,1185,2891,ICE
"Oct 22, 2024",2024-10-22,Model_C,1547,571,198,33,0,16,2450,3463,1204,1140,624,72,778,26,1269,3069,ICE
"Oct 26, 2024",2024-10-26,Model_C,1321,546,206,24,0,2,2309,3111,1030,1102,647,49,312,81,1041,2820,ICE
"Oct 30, 2024",2024-10-30,Model_C,1333,455,179,25,0,4,2117,2918,1160,823,505,135,326,82,1074,2618,ICE
"Nov 3, 2024",2024-11-03,Model_C,1233,523,198,22,0,6,2065,2736,1151,784,470,27,326,78,931,2510,ICE
"Nov 7, 2024",2024-11-07,Model_C,1387,526,139,27,0,8,2073,2978,1277,887,418,62,316,76,1167,2629,ICE
"Nov 11, 2024",2024-11-11,Model_C,1396,485,174,31,0,2,2287,3078,1223,919,562,104,289,61,1197,2812,ICE
"Nov 15, 2024",2024-11-15,Model_C,1306,464,165,21,0,4,2062,2849,1133,828,541,62,301,72,1062,2578,ICE
"Nov 19, 2024",2024-11-19,Model_C,17,8,2,1,0,0,32,43,19,11,6,3,5,2,13,42,ICE
"Jan 3, 2024",2024-01-03,Model_C,580,138,86,9,1,6,1466,1914,1154,517,9,37,172,116,637,1799,ICE
"Jan 2, 2024",2024-01-02,Model_C,611,166,91,4,1,2,1415,1924,1131,554,10,50,174,105,683,1766,ICE
"Jan 6, 2024",2024-01-06,Model_C,611,194,121,16,0,2,1534,2032,1034,674,51,34,233,110,633,1885,ICE
"Jan 10, 2024",2024-01-10,Model_C,637,173,117,12,1,8,1552,2075,1131,646,42,39,208,125,758,1913,ICE
"Jan 14, 2024",2024-01-14,Model_C,2970,1258,226,22,0,26,2574,3664,1193,790,682,212,749,32,1203,3398,ICE
"Jan 18, 2024",2024-01-18,Model_C,2174,774,116,18,0,16,2072,2969,1119,677,474,77,568,52,1093,2739,ICE
"Jan 22, 2024",2024-01-22,Model_C,2015,696,101,9,0,10,2039,2869,1039,706,476,96,505,35,1037,2665,ICE
"Jan 26, 2024",2024-01-26,Model_C,1582,538,0,10,0,6,3900,4330,1182,751,1405,139,822,506,1433,4070,ICE
"Jan 30, 2024",2024-01-30,Model_C,1583,519,2,8,0,7,3784,4290,1324,700,1461,76,702,439,1389,4013,ICE
"Feb 3, 2024",2024-02-03,Model_C,1667,561,2,10,0,2,3937,4457,1190,849,1477,37,876,510,1310,4165,ICE
"Feb 7, 2024",2024-02-07,Model_C,1450,576,0,20,0,12,3168,3695,1314,715,1221,51,366,345,1166,3456,ICE
"Feb 11, 2024",2024-02-11,Model_C,1260,462,0,14,0,14,2143,2613,1397,753,98,62,312,108,929,2384,ICE
"Feb 15, 2024",2024-02-15,Model_C,1185,421,0,13,0,14,1831,2349,1074,665,81,258,255,45,921,2141,ICE
"Feb 19, 2024",2024-02-19,Model_C,1197,395,2,13,0,4,1853,2376,1285,657,39,72,277,78,927,2154,ICE
"Feb 23, 2024",2024-02-23,Model_C,1717,606,0,21,0,8,2716,3374,1388,1176,383,106,366,86,1326,3095,ICE
"Feb 27, 2024",2024-02-27,Model_C,1663,543,1,13,0,10,2752,3490,1301,1347,143,403,369,112,1286,3221,ICE
"Mar 2, 2024",2024-03-02,Model_C,1680,597,27,20,0,8,2613,3242,1328,1402,123,63,407,89,1141,2920,ICE
"Mar 6, 2024",2024-03-06,Model_C,1194,395,236,12,0,6,2120,2761,1080,1208,116,65,312,68,1086,2513,ICE
"Mar 10, 2024",2024-03-10,Model_C,1297,480,189,8,0,2,1963,2680,1279,961,76,39,353,63,937,2390,ICE
"Mar 14, 2024",2024-03-14,Model_C,1256,429,226,4,0,6,1870,2618,1261,883,65,83,315,72,1026,2370,ICE
"Mar 18, 2024",2024-03-18,Model_C,1316,486,198,5,0,4,2003,2704,1266,1076,16,41,336,61,1061,2434,ICE
"Mar 22, 2024",2024-03-22,Model_C,1090,338,204,3,0,14,2047,2603,1140,1134,20,50,290,71,999,2376,ICE
"Mar 26, 2024",2024-03-26,Model_C,1838,602,226,7,0,4,3014,3843,1538,1910,33,12,435,88,1238,3464,ICE
"Mar 30, 2024",2024-03-30,Model_C,1187,432,8,10,0,6,2080,2564,1024,1189,33,16,371,85,888,2288,ICE
"Apr 3, 2024",2024-04-03,Model_C,1437,476,184,10,0,10,2288,2941,1396,1146,11,13,375,74,1151,2639,ICE
"Apr 7, 2024",2024-04-07,Model_C,3276,1332,448,11,0,22,7486,8553,2416,2137,3403,11,714,279,2233,7858,ICE
"Apr 11, 2024",2024-04-11,Model_C,2828,1129,307,20,0,18,4841,6547,1914,1994,1283,573,773,467,2284,5939,ICE
"Apr 15, 2024",2024-04-15,Model_C,2523,967,273,21,0,2,4145,5706,1803,1776,1279,126,664,310,1944,5178,ICE
"Apr 19, 2024",2024-04-19,Model_C,2092,801,183,13,0,18,3880,5106,1669,1734,1066,61,581,268,1740,4621,ICE
"Apr 23, 2024",2024-04-23,Model_C,2211,800,322,15,0,6,3935,5322,1659,1893,1024,171,597,254,1818,4819,ICE
"Apr 27, 2024",2024-04-27,Model_C,2474,936,300,12,0,22,4435,5796,1890,2015,1151,29,744,280,1780,5274,ICE
"May 1, 2024",2024-05-01,Model_C,2269,873,282,13,0,11,3911,5210,1915,1631,1008,102,589,281,1833,4691,ICE
"May 5, 2024",2024-05-05,Model_C,1499,544,218,12,0,4,3081,3835,1136,1227,947,44,404,257,1248,3488,ICE
"May 9, 2024",2024-05-09,Model_C,1547,527,174,17,0,0,2237,3128,1246,1299,106,50,513,111,1218,2706,ICE
"May 13, 2024",2024-05-13,Model_C,1673,619,257,15,0,21,2656,3747,1514,1443,271,73,467,108,1483,3277,ICE
"May 17, 2024",2024-05-17,Model_C,1625,562,183,14,0,14,2316,3414,1487,1149,206,110,417,101,1338,2990,ICE
"May 21, 2024",2024-05-21,Model_C,1619,574,205,21,0,11,2331,3349,1459,1232,149,95,432,83,1338,2990,ICE
"May 25, 2024",2024-05-25,Model_C,1209,470,195,20,0,6,2143,2979,1260,1165,136,41,393,150,1035,2613,ICE
"May 29, 2024",2024-05-29,Model_C,1570,523,189,14,0,15,2419,3329,1361,1321,119,137,477,112,1281,2915,ICE
"Jun 2, 2024",2024-06-02,Model_C,1207,408,154,9,0,6,2060,2752,1082,1261,111,20,369,126,941,2430,ICE
"Jun 6, 2024",2024-06-06,Model_C,1607,522,178,11,0,18,2162,3068,1427,1054,101,42,543,61,1211,2694,ICE
"Jun 10, 2024",2024-06-10,Model_C,1852,632,186,3,0,0,2448,3563,1485,1394,140,66,606,59,1466,3108,ICE
"Jun 14, 2024",2024-06-14,Model_C,1524,450,229,12,0,4,2141,3059,1315,1117,104,108,545,49,1202,2696,ICE
"Jun 18, 2024",2024-06-18,Model_C,1604,449,195,16,0,6,2113,3048,1341,1194,69,63,523,56,1227,2692,ICE
"Jun 22, 2024",2024-06-22,Model_C,1255,389,180,9,0,4,1840,2641,1050,1033,176,10,486,45,945,2321,ICE
"Jun 26, 2024",2024-06-26,Model_C,1379,477,166,16,0,4,2115,3042,1250,1144,177,116,575,61,1160,2686,ICE
"Jun 30, 2024",2024-06-30,Model_C,1222,413,186,7,0,9,1869,2631,1051,1059,168,13,532,45,948,2372,ICE
"Jul 4, 2024",2024-07-04,Model_C,1745,565,407,17,0,3,2556,3698,1387,1605,331,34,651,67,1348,3260,ICE
"Jul 8, 2024",2024-07-08,Model_C,1900,579,408,13,0,3,2825,4041,1469,1784,290,127,675,79,1663,3598,ICE
"Jul 12, 2024",2024-07-12,Model_C,1753,597,302,17,0,6,2552,3682,1352,1575,230,145,632,70,1484,3229,ICE
"Jul 16, 2024",2024-07-16,Model_C,1710,529,363,10,0,8,2611,3699,1368,1538,237,259,606,78,1435,3298,ICE
"Jul 20, 2024",2024-07-20,Model_C,1524,514,295,8,0,2,2324,3323,1291,1363,181,137,600,58,1148,2943,ICE
"Jul 24, 2024",2024-07-24,Model_C,1685,518,271,16,0,15,2423,3483,1405,1410,173,181,579,67,1352,3077,ICE
"Jul 28, 2024",2024-07-28,Model_C,1272,527,323,7,0,14,2010,2817,998,1332,146,60,547,54,1004,2497,ICE
"Aug 1, 2024",2024-08-01,Model_C,1605,511,282,12,0,6,2451,3412,1351,1437,165,133,571,65,1322,3066,ICE
"Aug 5, 2024",2024-08-05,Model_C,1615,593,271,19,0,12,2442,3471,1293,1630,133,114,583,60,1355,3075,ICE
"Aug 9, 2024",2024-08-09,Model_C,2031,822,304,11,0,5,3061,4183,1527,1978,163,124,791,73,1382,3751,ICE
"Aug 13, 2024",2024-08-13,Model_C,1818,650,273,15,0,6,3204,4271,1392,2244,159,130,743,72,1677,3818,ICE
"Aug 17, 2024",2024-08-17,Model_C,1537,579,241,16,0,4,2801,3747,1104,2153,102,119,705,60,1331,3348,ICE
"Aug 21, 2024",2024-08-21,Model_C,2222,941,420,27,0,33,4585,5813,1492,2449,402,970,567,127,2072,5238,ICE
"Aug 25, 2024",2024-08-25,Model_C,1280,514,630,8,0,6,2234,3410,1171,1362,436,136,359,74,1228,3062,ICE
"Aug 29, 2024",2024-08-29,Model_C,1605,598,625,24,0,15,2674,4048,1436,1406,316,541,392,109,1489,3640,ICE
"Sep 2, 2024",2024-09-02,Model_C,1850,631,267,26,0,4,2584,3922,1568,1489,207,254,437,90,1570,3428,ICE
"Sep 6, 2024",2024-09-06,Model_C,1699,657,282,37,0,12,2830,3886,1144,2182,116,149,700,51,1495,3466,ICE
"Sep 10, 2024",2024-09-10,Model_C,1854,660,313,38,0,21,3270,4374,1283,2355,160,238,794,63,1617,3911,ICE
"Sep 14, 2024",2024-09-14,Model_C,1491,541,228,28,0,0,3017,3944,1072,2263,170,95,856,73,1316,3561,ICE
"Sep 18, 2024",2024-09-18,Model_C,1605,582,186,40,0,9,2475,3397,1051,1918,7,158,572,57,1342,3008,ICE
"Sep 22, 2024",2024-09-22,Model_C,1485,645,144,16,0,12,2568,3247,982,1823,149,33,633,48,1179,2922,ICE
"Sep 26, 2024",2024-09-26,Model_C,1652,647,256,40,0,2,2152,3261,1285,1407,161,113,496,52,1330,2867,ICE
"Sep 30, 2024",2024-09-30,Model_C,1562,543,246,35,0,0,2331,3294,1434,1335,118,91,520,67,1313,2900,ICE
"Oct 4, 2024",2024-10-04,Model_C,1527,571,191,22,0,0,2532,3411,1293,1177,451,179,436,60,1264,3042,ICE
"Oct 8, 2024",2024-10-08,Model_C,1529,595,194,35,0,2,2498,3460,1288,1160,541,117,483,55,1229,3138,ICE
"Oct 12, 2024",2024-10-12,Model_C,1464,622,177,25,0,7,2824,3664,1195,1231,827,92,441,65,1226,3328,ICE
"Oct 16, 2024",2024-10-16,Model_C,1533,501,184,29,0,8,2673,3566,1305,1159,690,83,366,64,1318,3233,ICE
"Oct 20, 2024",2024-10-20,Model_C,1365,621,207,15,0,6,2688,3326,1120,1111,780,34,769,13,1134,3068,ICE
"Oct 24, 2024",2024-10-24,Model_C,1435,552,213,28,0,12,2335,3225,1234,977,564,66,362,99,1203,2901,ICE
"Oct 28, 2024",2024-10-28,Model_C,1491,565,170,27,0,8,2348,3314,1261,1047,573,77,340,86,1282,3015,ICE
"Nov 1, 2024",2024-11-01,Model_C,1315,518,128,21,0,4,2071,2843,1198,862,448,41,300,70,1082,2549,ICE
"Nov 5, 2024",2024-11-05,Model_C,1376,506,154,39,0,8,2182,3039,1336,824,447,97,312,58,1173,2741,ICE
"Nov 9, 2024",2024-11-09,Model_C,1191,440,147,21,0,0,2085,2793,1046,820,551,52,336,83,995,2535,ICE
"Nov 13, 2024",2024-11-13,Model_C,1406,491,172,25,0,4,1979,2844,1232,871,237,92,420,110,1123,2520,ICE
"Nov 17, 2024",2024-11-17,Model_C,1062,408,174,17,0,4,2111,2812,930,911,654,51,306,67,930,2534,ICE
"Jan 7, 2024",2024-01-07,Model_C,550,163,121,6,0,4,1539,1964,1007,682,53,14,232,100,623,1835,ICE
"Jan 11, 2024",2024-01-11,Model_C,8714,3722,443,87,3,176,6882,9024,1738,1036,862,4120,1265,42,2627,8310,ICE
"Jan 15, 2024",2024-01-15,Model_C,2685,1081,224,26,2,29,2661,3692,1384,647,694,211,684,27,1314,3430,ICE
"Jan 19, 2024",2024-01-19,Model_C,2093,740,135,20,1,10,2092,3171,1001,696,450,316,667,44,1128,2956,ICE
"Jan 23, 2024",2024-01-23,Model_C,1917,676,104,12,0,12,1879,2690,952,634,472,110,496,31,972,2486,ICE
"Jan 27, 2024",2024-01-27,Model_C,1712,580,0,4,0,4,3999,4457,1270,758,1485,67,854,477,1334,4190,ICE
"Jan 31, 2024",2024-01-31,Model_C,1683,593,0,14,0,10,3646,4223,1341,682,1363,47,752,486,1470,3942,ICE
"Feb 4, 2024",2024-02-04,Model_C,1755,670,2,17,0,12,4056,4526,1196,887,1417,26,960,482,1322,4248,ICE
"Feb 8, 2024",2024-02-08,Model_C,1382,481,1,14,0,9,2523,3146,1421,619,122,646,305,97,1104,2921,ICE
"Feb 12, 2024",2024-02-12,Model_C,1246,317,0,11,0,8,1927,2486,1363,702,84,86,271,87,1013,2267,ICE
"Feb 16, 2024",2024-02-16,Model_C,1186,411,1,12,0,8,1876,2396,1172,682,83,152,258,84,960,2179,ICE
"Feb 20, 2024",2024-02-20,Model_C,1447,482,0,22,0,10,2597,3150,1353,899,508,71,332,63,1209,2886,ICE
"Feb 24, 2024",2024-02-24,Model_C,1717,647,0,15,0,8,2863,3456,1487,1297,311,49,368,109,1233,3117,ICE
"Feb 28, 2024",2024-02-28,Model_C,1377,500,0,20,0,10,2417,3057,1147,1280,93,262,290,83,1236,2775,ICE
"Mar 3, 2024",2024-03-03,Model_C,1402,561,21,23,0,11,2328,2867,1131,1260,99,37,396,76,949,2608,ICE
"Mar 7, 2024",2024-03-07,Model_C,1133,379,216,11,0,6,1867,2519,1186,882,93,57,294,69,957,2284,ICE
"Mar 11, 2024",2024-03-11,Model_C,1625,625,238,17,0,8,2226,3072,1538,1034,67,67,387,64,1142,2760,ICE
"Mar 15, 2024",2024-03-15,Model_C,1297,488,190,4,0,10,2014,2718,1289,1012,34,73,333,76,1078,2451,ICE
"Mar 19, 2024",2024-03-19,Model_C,1186,398,216,2,0,4,1912,2544,1254,956,23,30,289,70,983,2285,ICE
"Mar 23, 2024",2024-03-23,Model_C,1165,388,187,5,0,8,2151,2698,1128,1250,28,19,346,83,885,2464,ICE
"Mar 27, 2024",2024-03-27,Model_C,1532,545,196,4,0,16,2708,3454,1416,1677,39,11,375,101,1208,3129,ICE
"Mar 31, 2024",2024-03-31,Model_C,985,377,3,9,0,8,1832,2184,959,963,30,5,271,68,746,1979,ICE
"Apr 4, 2024",2024-04-04,Model_C,1750,633,219,17,0,19,2478,3359,1417,1300,223,22,408,74,1262,2973,ICE
"Apr 8, 2024",2024-04-08,Model_C,2894,1051,335,23,0,20,5982,7531,2261,1927,2322,40,878,326,2314,6867,ICE
"Apr 12, 2024",2024-04-12,Model_C,2549,959,234,15,0,6,4112,5689,1707,1833,1199,281,634,412,2032,5158,ICE
"Apr 16, 2024",2024-04-16,Model_C,2435,908,247,22,0,20,4377,5762,1863,1772,1337,127,713,268,1885,5215,ICE
"Apr 20, 2024",2024-04-20,Model_C,2080,814,210,14,0,13,3748,4948,1619,1676,1039,22,624,270,1496,4468,ICE
"Apr 24, 2024",2024-04-24,Model_C,2104,761,263,17,0,17,3932,5220,1627,1797,1034,127,659,239,1719,4735,ICE
"Apr 28, 2024",2024-04-28,Model_C,2483,952,333,19,0,13,4783,6120,2115,2173,1215,19,712,310,1826,5590,ICE
"May 2, 2024",2024-05-02,Model_C,2187,810,272,17,0,16,3765,5127,1699,1716,1035,34,624,264,1830,4639,ICE
"May 6, 2024",2024-05-06,Model_C,1573,618,241,17,0,10,2211,3142,1274,1271,103,58,473,99,1143,2764,ICE
"May 10, 2024",2024-05-10,Model_C,1524,541,165,8,0,4,2126,2958,1255,1212,97,22,461,92,1167,2599,ICE
"May 14, 2024",2024-05-14,Model_C,1764,677,292,22,0,27,2708,3905,1590,1397,337,82,474,116,1529,3433,ICE
"May 18, 2024",2024-05-18,Model_C,1362,529,191,13,0,17,2094,3012,1240,1141,177,38,411,90,1057,2622,ICE
"May 22, 2024",2024-05-22,Model_C,1588,533,214,17,0,14,2382,3512,1562,1238,166,55,494,119,1455,3066,ICE
"May 26, 2024",2024-05-26,Model_C,1333,518,180,18,0,13,2238,3096,1368,1154,153,34,389,142,1059,2721,ICE
"May 30, 2024",2024-05-30,Model_C,1619,531,192,15,0,6,2299,3211,1375,1307,108,60,447,119,1270,2849,ICE
"Jun 3, 2024",2024-06-03,Model_C,1609,475,188,12,0,13,2368,3273,1477,1215,89,89,525,101,1265,2880,ICE
"Jun 7, 2024",2024-06-07,Model_C,1635,565,145,1,0,0,2136,3040,1378,1139,79,42,493,71,1221,2636,ICE
"Jun 11, 2024",2024-06-11,Model_C,1639,499,240,4,0,4,2308,3331,1422,1236,127,99,550,66,1348,2917,ICE
"Jun 15, 2024",2024-06-15,Model_C,1383,422,203,11,0,10,2089,2893,1231,1184,102,34,492,60,1073,2571,ICE
"Jun 19, 2024",2024-06-19,Model_C,1433,419,189,14,0,8,1971,2828,1194,1171,70,45,489,43,1135,2508,ICE
"Jun 23, 2024",2024-06-23,Model_C,1145,342,186,7,0,4,1855,2607,1039,1001,204,21,435,55,897,2380,ICE
"Jun 27, 2024",2024-06-27,Model_C,1615,495,173,15,0,2,2224,3171,1376,1191,182,53,634,53,1253,2778,ICE
"Jul 1, 2024",2024-07-01,Model_C,1531,521,217,19,0,2,2287,3206,1457,1237,37,67,615,46,1289,2866,ICE
"Jul 5, 2024",2024-07-05,Model_C,1619,533,382,8,0,11,2368,3455,1320,1429,281,31,625,71,1325,3039,ICE
"Jul 9, 2024",2024-07-09,Model_C,1919,633,356,20,0,7,3218,4374,1693,1933,265,131,750,62,1727,3873,ICE
"Jul 13, 2024",2024-07-13,Model_C,1592,517,316,15,0,9,2450,3430,1270,1479,255,130,618,63,1217,2973,ICE
"Jul 17, 2024",2024-07-17,Model_C,1614,528,314,19,0,10,2361,3383,1286,1393,219,160,573,54,1335,2964,ICE
"Jul 21, 2024",2024-07-21,Model_C,1405,495,330,12,0,6,2127,3062,1229,1233,208,78,546,71,1077,2758,ICE
"Jul 25, 2024",2024-07-25,Model_C,1784,720,224,10,0,12,2442,3313,1371,1434,135,82,594,47,1305,2905,ICE
"Jul 29, 2024",2024-07-29,Model_C,1588,570,321,20,0,16,2188,3194,1293,1381,140,137,517,36,1258,2826,ICE
"Aug 2, 2024",2024-08-02,Model_C,1497,530,264,11,0,2,2388,3294,1187,1595,147,101,588,59,1229,2929,ICE
"Aug 6, 2024",2024-08-06,Model_C,1695,675,305,9,0,6,2457,3524,1282,1565,121,157,631,46,1373,3095,ICE
"Aug 10, 2024",2024-08-10,Model_C,1590,612,308,13,0,7,2953,3991,1173,2139,226,116,776,79,1283,3561,ICE
"Aug 14, 2024",2024-08-14,Model_C,1776,631,239,16,0,9,3189,4222,1291,2385,85,105,780,64,1630,3806,ICE
"Aug 18, 2024",2024-08-18,Model_C,1708,717,276,16,0,6,3216,4142,1164,2396,146,75,823,58,1406,3720,ICE
"Aug 22, 2024",2024-08-22,Model_C,2048,839,328,23,0,22,3881,5104,1430,2029,394,767,542,141,1966,4552,ICE
"Aug 26, 2024",2024-08-26,Model_C,1367,547,630,14,0,10,2409,3625,1254,1367,384,207,419,86,1337,3234,ICE
"Aug 30, 2024",2024-08-30,Model_C,1548,574,448,23,0,6,2223,3416,1331,1178,280,313,353,74,1379,3029,ICE
"Sep 3, 2024",2024-09-03,Model_C,1810,604,397,31,0,4,2771,4008,1497,1686,155,219,470,87,1541,3559,ICE
"Sep 7, 2024",2024-09-07,Model_C,1655,618,306,46,0,7,3006,3992,1121,2347,102,128,797,59,1382,3582,ICE
"Sep 11, 2024",2024-09-11,Model_C,1869,694,247,44,0,6,3156,4235,1258,2325,185,120,810,77,1545,3772,ICE
"Sep 15, 2024",2024-09-15,Model_C,1507,653,339,22,0,8,3130,4007,1127,2301,215,84,817,59,1270,3626,ICE
"Sep 19, 2024",2024-09-19,Model_C,1632,567,217,27,0,8,2594,3546,1090,1945,96,112,635,55,1402,3161,ICE
"Sep 23, 2024",2024-09-23,Model_C,1767,658,240,40,0,6,2560,3576,1267,1809,129,117,602,69,1412,3137,ICE
"Sep 27, 2024",2024-09-27,Model_C,1554,577,197,22,0,2,2161,3191,1254,1373,113,94,546,51,1325,2785,ICE
"Oct 1, 2024",2024-10-01,Model_C,1594,514,183,20,0,0,2775,3680,1322,1272,627,99,495,54,1403,3284,ICE
"Oct 5, 2024",2024-10-05,Model_C,1324,491,189,23,0,8,2466,3245,1119,1167,529,102,457,49,1100,2929,ICE
"Oct 9, 2024",2024-10-09,Model_C,1537,573,182,33,0,2,2501,3447,1300,1129,608,97,452,43,1256,3139,ICE
"Oct 13, 2024",2024-10-13,Model_C,1456,538,219,17,0,2,2885,3706,1148,1291,871,54,509,51,1216,3397,ICE
"Oct 17, 2024",2024-10-17,Model_C,1506,482,157,27,0,4,2355,3251,1183,1088,558,67,368,74,1229,2920,ICE
"Oct 21, 2024",2024-10-21,Model_C,1746,662,220,49,0,10,2606,3597,1335,1177,667,59,741,24,1345,3194,ICE
"Oct 25, 2024",2024-10-25,Model_C,1452,519,202,24,0,10,2219,3130,1133,1040,499,84,364,79,1196,2830,ICE
"Oct 29, 2024",2024-10-29,Model_C,1312,485,193,27,0,4,2066,2880,1170,803,517,63,322,80,1110,2634,ICE
"Nov 2, 2024",2024-11-02,Model_C,1161,442,146,25,0,4,2127,2782,991,1039,426,40,282,85,1021,2543,ICE
"Nov 6, 2024",2024-11-06,Model_C,1338,462,171,20,0,6,2084,2906,1238,765,440,112,342,68,1158,2597,ICE
"Nov 10, 2024",2024-11-10,Model_C,1101,410,146,32,0,2,2030,2670,911,783,598,43,318,57,914,2444,ICE
"Nov 14, 2024",2024-11-14,Model_C,1211,412,131,25,0,6,1789,2629,1125,773,285,81,372,78,1110,2330,ICE
"Nov 18, 2024",2024-11-18,Model_C,1453,483,157,25,0,6,2138,2993,1196,829,551,100,326,63,1134,2729,ICE
"Jan 1, 2024",2024-01-01,Model_C,376,108,64,6,0,2,1043,1321,772,383,3,14,142,68,411,1239,ICE
"Jan 5, 2024",2024-01-05,Model_C,649,166,134,12,1,6,1644,2199,1191,672,54,64,204,136,756,2035,ICE
"Jan 9, 2024",2024-01-09,Model_C,657,184,135,10,1,2,1613,2156,1176,687,47,45,202,112,785,2003,ICE
"Jan 13, 2024",2024-01-13,Model_C,3703,1565,263,32,0,34,3010,4264,1315,849,789,375,898,33,1470,3915,ICE
"Jan 17, 2024",2024-01-17,Model_C,2341,807,129,21,0,10,2410,3368,1235,795,586,107,584,37,1226,3122,ICE
"Jan 21, 2024",2024-01-21,Model_C,2246,838,118,15,0,8,2290,3213,1038,746,611,108,680,53,995,3006,ICE
"Jan 25, 2024",2024-01-25,Model_C,1618,543,38,7,0,14,3557,4069,1177,713,1270,68,798,399,1322,3881,ICE
"Jan 29, 2024",2024-01-29,Model_C,1530,542,0,16,0,4,3771,4222,1230,688,1337,98,827,462,1392,3992,ICE
"Feb 2, 2024",2024-02-02,Model_C,1616,526,2,24,0,6,3602,4176,1248,828,1340,74,654,426,1376,3924,ICE
"Feb 6, 2024",2024-02-06,Model_C,1655,589,0,17,0,14,3553,4097,1253,778,1259,74,718,434,1249,3826,ICE
"Feb 10, 2024",2024-02-10,Model_C,1232,457,2,19,0,10,2030,2554,1330,688,112,103,291,114,913,2314,ICE
"Feb 14, 2024",2024-02-14,Model_C,1038,354,1,12,0,6,1524,2014,948,652,77,76,259,51,787,1821,ICE
"Feb 18, 2024",2024-02-18,Model_C,1241,415,0,16,0,10,1976,2526,1303,783,83,63,297,83,875,2286,ICE
"Feb 22, 2024",2024-02-22,Model_C,2054,625,1,20,0,8,3002,3734,1510,1325,362,97,467,68,1478,3422,ICE
"Feb 26, 2024",2024-02-26,Model_C,1572,531,1,17,0,6,2706,3326,1372,1335,261,68,367,100,1269,3003,ICE
"Mar 1, 2024",2024-03-01,Model_C,1573,534,27,20,0,16,2469,3086,1296,1317,96,64,363,75,1195,2837,ICE
"Mar 5, 2024",2024-03-05,Model_C,1296,439,145,17,0,2,2286,2951,1150,1255,125,82,341,70,1099,2674,ICE
"Mar 9, 2024",2024-03-09,Model_C,1187,446,241,14,0,10,1976,2642,1223,987,84,56,327,53,909,2371,ICE
"Mar 13, 2024",2024-03-13,Model_C,1271,485,187,6,0,4,1918,2579,1248,955,67,50,274,62,991,2343,ICE
"Mar 17, 2024",2024-03-17,Model_C,1219,465,198,7,0,6,1995,2606,1189,1014,28,51,374,68,955,2367,ICE
"Mar 21, 2024",2024-03-21,Model_C,1189,387,187,7,0,8,1990,2568,1221,1063,14,20,281,61,998,2306,ICE
"Mar 25, 2024",2024-03-25,Model_C,1530,476,218,4,0,0,2452,3197,1305,1515,16,22,403,93,1223,2876,ICE
"Mar 29, 2024",2024-03-29,Model_C,1276,449,196,9,0,4,2234,2813,1125,1299,42,22,377,99,951,2544,ICE
"Apr 2, 2024",2024-04-02,Model_C,1205,413,222,4,0,10,1973,2625,1249,1023,7,44,326,69,1047,2346,ICE
"Apr 6, 2024",2024-04-06,Model_C,3149,1288,382,8,0,30,7184,8224,2087,1781,3811,16,639,277,2099,7504,ICE
"Apr 10, 2024",2024-04-10,Model_C,3904,1541,466,18,0,26,7648,10104,2202,2041,1472,3472,1089,850,3377,9201,ICE
"Apr 14, 2024",2024-04-14,Model_C,2242,999,244,17,0,21,3684,4916,1348,1605,1037,102,568,332,1521,4542,ICE
"Apr 18, 2024",2024-04-18,Model_C,2104,784,201,12,0,19,3953,5175,1636,1728,1180,64,586,270,1744,4695,ICE
"Apr 22, 2024",2024-04-22,Model_C,2313,834,223,19,0,20,3991,5340,1718,1886,1045,63,659,251,1852,4821,ICE
"Apr 26, 2024",2024-04-26,Model_C,2129,819,270,16,0,8,4129,5382,1830,1852,1072,42,615,292,1752,4868,ICE
"Apr 30, 2024",2024-04-30,Model_C,2019,728,293,9,0,12,3783,5042,1892,1387,938,145,624,240,1787,4573,ICE
"May 4, 2024",2024-05-04,Model_C,1630,590,211,12,0,7,3391,4361,1365,1338,967,140,480,232,1400,3966,ICE
"May 8, 2024",2024-05-08,Model_C,1639,592,251,12,0,8,2275,3238,1332,1280,103,92,500,103,1301,2860,ICE
"May 12, 2024",2024-05-12,Model_C,1184,416,195,12,0,2,1919,2641,1072,1135,90,19,393,91,918,2310,ICE
"May 16, 2024",2024-05-16,Model_C,1707,666,269,18,0,22,2767,3911,1530,1275,228,456,431,142,1516,3442,ICE
"May 20, 2024",2024-05-20,Model_C,1565,575,241,17,0,23,2244,3309,1422,1242,169,95,394,90,1299,2845,ICE
"May 24, 2024",2024-05-24,Model_C,1561,548,191,11,0,24,2464,3475,1478,1205,149,232,420,157,1371,3044,ICE
"May 28, 2024",2024-05-28,Model_C,1656,566,215,22,0,18,2609,3620,1528,1294,121,231,440,111,1361,3165,ICE
"Jun 1, 2024",2024-06-01,Model_C,1307,493,182,5,0,4,2169,2935,1107,1326,150,19,415,122,1039,2597,ICE
"Jun 5, 2024",2024-06-05,Model_C,1706,541,184,12,0,10,2321,3313,1369,1214,98,69,650,84,1351,2865,ICE
